Length,Moment
1243,-117.81127695631865
1244,-118.07571963199814
1245,-118.34016230767763
1246,-118.60460498335712
1247,-118.86904765903661
1248,-119.1334903347161
1249,-119.39793301039559
1250,-119.66237568607508
1251,-119.92681836175457
1252,-120.19126103743406
1253,-120.45570371311355
1254,-120.72014638879304
1255,-120.98458906447253
1256,-121.24903174015202
1257,-121.51347441583151
1258,-121.777917091511
1259,-122.04235976719049
1260,-122.30680244286998
1261,-122.57124511854947
1262,-122.83568779422896
1263,-123.10013046990845
1264,-123.36457314558794
1265,-123.62901582126743
1266,-123.89345849694692
1267,-124.15790117262641
1268,-124.4223438483059
1269,-124.68678652398539
1270,-124.95122919966488
1271,-125.21567187534437
1272,-125.48011455102386
1273,-125.74455722670335
1274,-126.00899990238284
1275,-126.27344257806233
1276,-126.53788525374182
1277,-126.80232792942131
1278,-127.0667706051008
1279,-127.33121328078029
1280,-127.59565595645978
1281,-127.86009863213927
1282,-128.12454130781876
1283,-128.38898398349826
1284,-128.69227756262504
1285,-128.9955711417518
1286,-129.29886472087858
1287,-129.60215830000536
1288,-129.90545187913213
1289,-130.2087454582589
1290,-130.51203903738568
1291,-130.81533261651245
1292,-131.11862619563922
1293,-131.421919774766
1294,-131.72521335389277
1295,-132.02850693301954
1296,-132.33180051214632
1297,-132.6350940912731
1298,-132.93838767039986
1299,-133.24168124952664
1300,-133.5449748286534
1301,-133.84826840778018
1302,-134.15156198690696
1303,-134.45485556603373
1304,-134.7581491451605
1305,-135.06144272428728
1306,-135.36473630341405
1307,-135.66802988254082
1308,-135.9713234616676
1309,-136.27461704079437
1310,-136.57791061992114
1311,-136.88120419904791
1312,-137.1844977781747
1313,-137.48779135730146
1314,-137.79108493642823
1315,-138.094378515555
1316,-138.39767209468178
1317,-138.70096567380855
1318,-139.00425925293533
1319,-139.3075528320621
1320,-139.61084641118887
1321,-139.91413999031565
1322,-140.21743356944242
1323,-140.5207271485692
1324,-140.82402072769597
1325,-141.12731430682274
1326,-141.4306078859495
1327,-141.7339014650763
1328,-142.03719504420306
1329,-142.34048862332983
1330,-142.6437822024566
1331,-142.94707578158338
1332,-143.25036936071015
1333,-143.55366293983693
1334,-143.8569565189637
1335,-144.16025009809047
1336,-144.46354367721725
1337,-144.76683725634402
1338,-145.0701308354708
1339,-145.37342441459757
1340,-145.67671799372434
1341,-145.9800115728511
1342,-146.28330515197788
1343,-146.58659873110466
1344,-146.88989231023143
1345,-147.1931858893582
1346,-147.49647946848498
1347,-147.79977304761175
1348,-148.10306662673852
1349,-148.4063602058653
1350,-148.70965378499207
1351,-149.01294736411884
1352,-149.31624094324562
1353,-149.6195345223724
1354,-149.92282810149916
1355,-150.22612168062594
1356,-150.5294152597527
1357,-150.83270883887948
1358,-151.13600241800626
1359,-151.43929599713303
1360,-151.7425895762598
1361,-152.04588315538658
1362,-152.34917673451335
1363,-152.65247031364012
1364,-152.9557638927669
1365,-153.25905747189367
1366,-153.56235105102044
1367,-153.86564463014722
1368,-154.168938209274
1369,-154.47223178840076
1370,-154.77552536752754
1371,-155.0788189466543
1372,-155.38211252578108
1373,-155.68540610490786
1374,-155.98869968403463
1375,-156.2919932631614
1376,-156.59528684228817
1377,-156.89858042141495
1378,-157.20187400054172
1379,-157.5051675796685
1380,-157.80846115879527
1381,-158.11175473792204
1382,-158.41504831704881
1383,-158.7183418961756
1384,-159.02163547530236
1385,-159.32492905442913
1386,-159.6282226335559
1387,-159.971808841396
1388,-160.31539504923612
1389,-160.65898125707622
1390,-161.00256746491632
1391,-161.34615367275643
1392,-161.68973988059653
1393,-162.03332608843664
1394,-162.37691229627674
1395,-162.72049850411685
1396,-163.06408471195695
1397,-163.40767091979706
1398,-163.75125712763716
1399,-164.09484333547726
1400,-164.43842954331737
1401,-164.78201575115747
1402,-165.12560195899758
1403,-165.46918816683768
1404,-165.8127743746778
1405,-166.1563605825179
1406,-166.499946790358
1407,-166.8435329981981
1408,-167.1871192060382
1409,-167.5307054138783
1410,-167.8742916217184
1411,-168.21787782955852
1412,-168.56146403739862
1413,-168.90505024523873
1414,-169.24863645307883
1415,-169.59222266091894
1416,-169.93580886875904
1417,-170.27939507659914
1418,-170.62298128443925
1419,-170.96656749227935
1420,-171.31015370011946
1421,-171.65373990795956
1422,-171.99732611579967
1423,-172.34091232363977
1424,-172.68449853147987
1425,-173.02808473931998
1426,-173.37167094716008
1427,-173.7152571550002
1428,-174.0588433628403
1429,-174.4024295706804
1430,-174.7460157785205
1431,-175.0896019863606
1432,-175.4331881942007
1433,-175.77677440204081
1434,-176.12036060988092
1435,-176.46394681772102
1436,-176.80753302556113
1437,-177.15111923340123
1438,-177.49470544124134
1439,-177.83829164908144
1440,-178.18187785692155
1441,-178.52546406476165
1442,-178.86905027260175
1443,-179.21263648044186
1444,-179.55622268828196
1445,-179.89980889612207
1446,-180.24339510396217
1447,-180.58698131180228
1448,-180.93056751964238
1449,-181.27415372748249
1450,-181.6177399353226
1451,-181.9613261431627
1452,-182.3049123510028
1453,-182.6484985588429
1454,-182.992084766683
1455,-183.3356709745231
1456,-183.67925718236322
1457,-184.02284339020332
1458,-184.36642959804342
1459,-184.71001580588353
1460,-185.05360201372363
1461,-185.39718822156374
1462,-185.74077442940384
1463,-186.08436063724395
1464,-186.42794684508405
1465,-186.77153305292416
1466,-187.11511926076426
1467,-187.45870546860436
1468,-187.80229167644447
1469,-188.14587788428457
1470,-188.48946409212468
1471,-188.83305029996478
1472,-189.1766365078049
1473,-189.520222715645
1474,-189.8638089234851
1475,-190.2073951313252
1476,-190.5509813391653
1477,-190.8945675470054
1478,-191.2381537548455
1479,-191.58173996268562
1480,-191.92532617052572
1481,-192.26891237836583
1482,-192.61249858620593
1483,-192.95608479404603
1484,-193.29967100188614
1485,-193.64325720972624
1486,-193.98684341756635
1487,-194.33042962540645
1488,-194.67401583324656
1489,-195.0591508487638
1490,-195.44428586428106
1491,-195.8294208797983
1492,-196.21455589531556
1493,-196.5996909108328
1494,-196.98482592635006
1495,-197.3699609418673
1496,-197.75509595738455
1497,-198.1402309729018
1498,-198.52536598841905
1499,-198.9105010039363
1500,-199.29563601945355
1501,-199.6807710349708
1502,-200.06590605048805
1503,-200.4510410660053
1504,-200.83617608152255
1505,-201.2213110970398
1506,-201.60644611255705
1507,-201.9915811280743
1508,-202.37671614359155
1509,-202.7618511591088
1510,-203.14698617462605
1511,-203.5321211901433
1512,-203.91725620566055
1513,-204.3023912211778
1514,-204.68752623669505
1515,-205.0726612522123
1516,-205.45779626772955
1517,-205.8429312832468
1518,-206.22806629876405
1519,-206.6132013142813
1520,-206.99833632979855
1521,-207.3834713453158
1522,-207.76860636083305
1523,-208.1537413763503
1524,-208.53887639186755
1525,-208.9240114073848
1526,-209.30914642290205
1527,-209.6942814384193
1528,-210.07941645393655
1529,-210.4645514694538
1530,-210.84968648497104
1531,-211.2348215004883
1532,-211.61995651600554
1533,-212.0050915315228
1534,-212.39022654704004
1535,-212.7753615625573
1536,-213.16049657807454
1537,-213.5456315935918
1538,-213.93076660910904
1539,-214.3159016246263
1540,-214.70103664014354
1541,-215.0861716556608
1542,-215.47130667117804
1543,-215.8564416866953
1544,-216.24157670221254
1545,-216.6267117177298
1546,-217.01184673324704
1547,-217.3969817487643
1548,-217.78211676428154
1549,-218.1672517797988
1550,-218.55238679531604
1551,-218.9375218108333
1552,-219.32265682635054
1553,-219.7077918418678
1554,-220.09292685738504
1555,-220.4780618729023
1556,-220.86319688841954
1557,-221.2483319039368
1558,-221.63346691945404
1559,-222.0186019349713
1560,-222.40373695048854
1561,-222.7888719660058
1562,-223.17400698152304
1563,-223.55914199704029
1564,-223.94427701255754
1565,-224.32941202807478
1566,-224.71454704359203
1567,-225.09968205910928
1568,-225.48481707462653
1569,-225.86995209014378
1570,-226.25508710566103
1571,-226.64022212117828
1572,-227.02535713669553
1573,-227.41049215221278
1574,-227.79562716773003
1575,-228.18076218324728
1576,-228.56589719876453
1577,-228.95103221428178
1578,-229.33616722979903
1579,-229.72130224531628
1580,-230.10643726083353
1581,-230.49157227635078
1582,-230.87670729186803
1583,-231.26184230738528
1584,-231.64697732290253
1585,-232.03211233841978
1586,-232.41724735393703
1587,-232.80238236945428
1588,-233.18751738497153
1589,-233.57265240048878
1590,-233.95778741600603
1591,-234.34292243152328
1592,-234.77068968469126
1593,-235.19845693785925
1594,-235.62622419102723
1595,-236.05399144419522
1596,-236.4817586973632
1597,-236.9095259505312
1598,-237.33729320369918
1599,-237.76506045686716
1600,-238.19282771003515
1601,-238.62059496320313
1602,-239.04836221637112
1603,-239.4761294695391
1604,-239.9038967227071
1605,-240.33166397587507
1606,-240.75943122904306
1607,-241.18719848221104
1608,-241.61496573537903
1609,-242.04273298854702
1610,-242.470500241715
1611,-242.898267494883
1612,-243.32603474805097
1613,-243.75380200121896
1614,-244.18156925438694
1615,-244.60933650755493
1616,-245.0371037607229
1617,-245.4648710138909
1618,-245.89263826705889
1619,-246.32040552022687
1620,-246.74817277339486
1621,-247.17594002656284
1622,-247.60370727973083
1623,-248.0314745328988
1624,-248.4592417860668
1625,-248.88700903923478
1626,-249.31477629240277
1627,-249.74254354557075
1628,-250.17031079873874
1629,-250.59807805190673
1630,-251.0258453050747
1631,-251.4536125582427
1632,-251.88137981141068
1633,-252.30914706457867
1634,-252.73691431774665
1635,-253.16468157091464
1636,-253.59244882408262
1637,-254.0202160772506
1638,-254.4479833304186
1639,-254.87575058358658
1640,-255.30351783675457
1641,-255.73128508992255
1642,-256.15905234309054
1643,-256.5868195962585
1644,-257.0145868494265
1645,-257.4423541025945
1646,-257.8701213557625
1647,-258.29788860893046
1648,-258.72565586209845
1649,-259.15342311526643
1650,-259.5811903684344
1651,-260.0089576216024
1652,-260.4367248747704
1653,-260.8644921279384
1654,-261.29225938110636
1655,-261.72002663427435
1656,-262.14779388744233
1657,-262.5755611406103
1658,-263.0033283937783
1659,-263.4310956469463
1660,-263.8588629001143
1661,-264.28663015328226
1662,-264.71439740645025
1663,-265.14216465961823
1664,-265.5699319127862
1665,-265.9976991659542
1666,-266.4254664191222
1667,-266.8532336722902
1668,-267.28100092545816
1669,-267.70876817862614
1670,-268.13653543179413
1671,-268.5643026849621
1672,-268.9920699381301
1673,-269.4198371912981
1674,-269.84760444446607
1675,-270.27537169763406
1676,-270.70313895080204
1677,-271.13090620397
1678,-271.558673457138
1679,-271.986440710306
1680,-272.414207963474
1681,-272.84197521664197
1682,-273.26974246980996
1683,-273.69750972297794
1684,-274.1252769761459
1685,-274.5530442293139
1686,-274.9808114824819
1687,-275.4085787356499
1688,-275.83634598881787
1689,-276.26411324198585
1690,-276.69188049515384
1691,-277.1196477483218
1692,-277.5474150014898
1693,-277.9751822546578
1694,-278.4029495078258
1695,-278.8742724691686
1696,-279.3455954305114
1697,-279.81691839185424
1698,-280.28824135319707
1699,-280.7595643145399
1700,-281.2308872758827
1701,-281.70221023722553
1702,-282.17353319856835
1703,-282.64485615991117
1704,-283.116179121254
1705,-283.5875020825968
1706,-284.05882504393963
1707,-284.53014800528246
1708,-285.0014709666253
1709,-285.4727939279681
1710,-285.9441168893109
1711,-286.41543985065374
1712,-286.88676281199656
1713,-287.3580857733394
1714,-287.8294087346822
1715,-288.300731696025
1716,-288.77205465736785
1717,-289.24337761871067
1718,-289.7147005800535
1719,-290.1860235413963
1720,-290.65734650273913
1721,-291.12866946408195
1722,-291.5999924254248
1723,-292.0713153867676
1724,-292.5426383481104
1725,-293.01396130945324
1726,-293.48528427079606
1727,-293.9566072321389
1728,-294.4279301934817
1729,-294.8992531548245
1730,-295.37057611616734
1731,-295.84189907751016
1732,-296.313222038853
1733,-296.7845450001958
1734,-297.2558679615386
1735,-297.72719092288145
1736,-298.19851388422427
1737,-298.6698368455671
1738,-299.1411598069099
1739,-299.61248276825273
1740,-300.08380572959555
1741,-300.5551286909384
1742,-301.0264516522812
1743,-301.497774613624
1744,-301.96909757496684
1745,-302.44042053630966
1746,-302.9117434976525
1747,-303.3830664589953
1748,-303.8543894203381
1749,-304.32571238168094
1750,-304.79703534302377
1751,-305.2683583043666
1752,-305.7396812657094
1753,-306.21100422705223
1754,-306.68232718839505
1755,-307.15365014973787
1756,-307.6249731110807
1757,-308.0962960724235
1758,-308.56761903376633
1759,-309.03894199510916
1760,-309.510264956452
1761,-309.9815879177948
1762,-310.4529108791376
1763,-310.92423384048044
1764,-311.39555680182326
1765,-311.8668797631661
1766,-312.3382027245089
1767,-312.8095256858517
1768,-313.28084864719455
1769,-313.75217160853737
1770,-314.2234945698802
1771,-314.694817531223
1772,-315.16614049256583
1773,-315.63746345390865
1774,-316.1087864152515
1775,-316.5801093765943
1776,-317.0514323379371
1777,-317.52275529927994
1778,-317.99407826062276
1779,-318.4654012219656
1780,-318.9367241833084
1781,-319.4080471446512
1782,-319.87937010599404
1783,-320.35069306733686
1784,-320.8220160286797
1785,-321.2933389900225
1786,-321.7646619513653
1787,-322.23598491270815
1788,-322.70730787405097
1789,-323.1786308353938
1790,-323.6499537967366
1791,-324.12127675807943
1792,-324.59259971942225
1793,-325.0639226807651
1794,-325.5352456421079
1795,-326.0065686034507
1796,-326.47789156479354
1797,-326.9935465487696
1798,-327.50920153274564
1799,-328.0248565167217
1800,-328.54051150069773
1801,-329.0561664846738
1802,-329.57182146864983
1803,-330.0874764526259
1804,-330.6031314366019
1805,-331.118786420578
1806,-331.634441404554
1807,-332.1500963885301
1808,-332.6657513725061
1809,-333.18140635648217
1810,-333.6970613404582
1811,-334.21271632443427
1812,-334.7283713084103
1813,-335.24402629238637
1814,-335.7596812763624
1815,-336.27533626033846
1816,-336.7909912443145
1817,-337.30664622829056
1818,-337.8223012122666
1819,-338.33795619624266
1820,-338.8536111802187
1821,-339.36926616419476
1822,-339.8849211481708
1823,-340.40057613214685
1824,-340.9162311161229
1825,-341.43188610009895
1826,-341.947541084075
1827,-342.46319606805105
1828,-342.9788510520271
1829,-343.49450603600314
1830,-344.0101610199792
1831,-344.52581600395524
1832,-345.0414709879313
1833,-345.55712597190734
1834,-346.0727809558834
1835,-346.58843593985944
1836,-347.1040909238355
1837,-347.61974590781153
1838,-348.1354008917876
1839,-348.65105587576363
1840,-349.1667108597397
1841,-349.68236584371573
1842,-350.1980208276918
1843,-350.7136758116678
1844,-351.2293307956439
1845,-351.7449857796199
1846,-352.260640763596
1847,-352.776295747572
1848,-353.29195073154807
1849,-353.8076057155241
1850,-354.32326069950017
1851,-354.8389156834762
1852,-355.35457066745226
1853,-355.8702256514283
1854,-356.38588063540436
1855,-356.9015356193804
1856,-357.41719060335646
1857,-357.9328455873325
1858,-358.44850057130856
1859,-358.9641555552846
1860,-359.47981053926065
1861,-359.9954655232367
1862,-360.51112050721275
1863,-361.0267754911888
1864,-361.54243047516485
1865,-362.0580854591409
1866,-362.57374044311695
1867,-363.089395427093
1868,-363.60505041106904
1869,-364.1207053950451
1870,-364.63636037902114
1871,-365.1520153629972
1872,-365.66767034697324
1873,-366.1833253309493
1874,-366.69898031492534
1875,-367.2146352989014
1876,-367.73029028287743
1877,-368.2459452668535
1878,-368.76160025082953
1879,-369.2772552348056
1880,-369.7929102187816
1881,-370.3085652027577
1882,-370.8242201867337
1883,-371.3398751707098
1884,-371.8555301546858
1885,-372.3711851386619
1886,-372.8868401226379
1887,-373.40249510661397
1888,-373.91815009059
1889,-374.43380507456607
1890,-374.9494600585421
1891,-375.46511504251816
1892,-375.9807700264942
1893,-376.49642501047026
1894,-377.0120799944463
1895,-377.52773497842236
1896,-378.0433899623984
1897,-378.55904494637446
1898,-379.0746999303505
1899,-379.59035491432655
1900,-380.1509838728611
1901,-380.71161283139566
1902,-381.2722417899302
1903,-381.83287074846476
1904,-382.3934997069993
1905,-382.95412866553386
1906,-383.5147576240684
1907,-384.07538658260296
1908,-384.6360155411375
1909,-385.19664449967206
1910,-385.7572734582066
1911,-386.31790241674116
1912,-386.8785313752757
1913,-387.43916033381026
1914,-387.9997892923448
1915,-388.56041825087937
1916,-389.1210472094139
1917,-388.7032291140135
1918,-388.28541101861305
1919,-387.8675929232126
1920,-387.4497748278122
1921,-387.03195673241174
1922,-386.6141386370113
1923,-386.1963205416109
1924,-385.77850244621044
1925,-385.36068435081
1926,-384.94286625540957
1927,-384.52504816000913
1928,-384.1072300646087
1929,-383.68941196920827
1930,-383.27159387380783
1931,-382.8537757784074
1932,-382.43595768300696
1933,-382.0181395876065
1934,-381.6003214922061
1935,-381.18250339680566
1936,-380.7646853014052
1937,-380.3468672060048
1938,-379.92904911060435
1939,-379.5112310152039
1940,-379.0934129198035
1941,-378.67559482440305
1942,-378.2577767290026
1943,-377.8399586336022
1944,-377.42214053820175
1945,-377.0043224428013
1946,-376.5865043474009
1947,-376.16868625200044
1948,-375.7508681566
1949,-375.3330500611996
1950,-374.91523196579914
1951,-374.4974138703987
1952,-374.07959577499827
1953,-373.66177767959783
1954,-373.2439595841974
1955,-372.82614148879696
1956,-372.40832339339653
1957,-371.9905052979961
1958,-371.57268720259566
1959,-371.1548691071952
1960,-370.7370510117948
1961,-370.31923291639436
1962,-369.9014148209939
1963,-369.4835967255935
1964,-369.06577863019305
1965,-368.6479605347926
1966,-368.2301424393922
1967,-367.81232434399175
1968,-367.3945062485913
1969,-366.9766881531909
1970,-366.55887005779044
1971,-366.14105196239
1972,-365.7232338669896
1973,-365.30541577158914
1974,-364.8875976761887
1975,-364.46977958078827
1976,-364.05196148538784
1977,-363.6341433899874
1978,-363.21632529458697
1979,-362.79850719918653
1980,-362.3806891037861
1981,-361.96287100838566
1982,-361.5450529129852
1983,-361.1272348175848
1984,-360.70941672218436
1985,-360.2915986267839
1986,-359.8737805313835
1987,-359.45596243598305
1988,-359.0381443405826
1989,-358.6203262451822
1990,-358.20250814978175
1991,-357.7846900543813
1992,-357.3668719589809
1993,-356.94905386358045
1994,-356.53123576818
1995,-356.1134176727796
1996,-355.69559957737914
1997,-355.2777814819787
1998,-354.8599633865783
1999,-354.44214529117784
2000,-354.0243271957774
2001,-353.60650910037697
2002,-353.18869100497653
2003,-352.81636727309507
2004,-352.4440435412136
2005,-352.07171980933214
2006,-351.6993960774507
2007,-351.3270723455692
2008,-350.95474861368774
2009,-350.5824248818063
2010,-350.2101011499248
2011,-349.83777741804334
2012,-349.4654536861619
2013,-349.0931299542804
2014,-348.72080622239895
2015,-348.3484824905175
2016,-347.976158758636
2017,-347.60383502675455
2018,-347.2315112948731
2019,-346.8591875629916
2020,-346.48686383111016
2021,-346.1145400992287
2022,-345.7422163673472
2023,-345.36989263546576
2024,-344.9975689035843
2025,-344.62524517170283
2026,-344.25292143982136
2027,-343.8805977079399
2028,-343.50827397605843
2029,-343.13595024417697
2030,-342.7636265122955
2031,-342.39130278041404
2032,-342.0189790485326
2033,-341.6466553166511
2034,-341.27433158476964
2035,-340.9020078528882
2036,-340.5296841210067
2037,-340.15736038912524
2038,-339.7850366572438
2039,-339.4127129253623
2040,-339.04038919348085
2041,-338.6680654615994
2042,-338.2957417297179
2043,-337.92341799783645
2044,-337.551094265955
2045,-337.1787705340735
2046,-336.80644680219206
2047,-336.4341230703106
2048,-336.0617993384291
2049,-335.68947560654766
2050,-335.3171518746662
2051,-334.94482814278473
2052,-334.57250441090326
2053,-334.2001806790218
2054,-333.82785694714033
2055,-333.45553321525887
2056,-333.0832094833774
2057,-332.71088575149594
2058,-332.33856201961447
2059,-331.966238287733
2060,-331.59391455585154
2061,-331.2215908239701
2062,-330.8492670920886
2063,-330.47694336020714
2064,-330.1046196283257
2065,-329.7322958964442
2066,-329.35997216456275
2067,-328.9876484326813
2068,-328.6153247007998
2069,-328.24300096891835
2070,-327.8706772370369
2071,-327.4983535051554
2072,-327.12602977327396
2073,-326.7537060413925
2074,-326.381382309511
2075,-326.00905857762956
2076,-325.6367348457481
2077,-325.26441111386663
2078,-324.89208738198516
2079,-324.5197636501037
2080,-324.14743991822223
2081,-323.77511618634077
2082,-323.4027924544593
2083,-323.03046872257784
2084,-322.65814499069637
2085,-322.2858212588149
2086,-321.91349752693344
2087,-321.541173795052
2088,-321.1688500631705
2089,-320.79652633128904
2090,-320.4242025994076
2091,-320.0518788675261
2092,-319.67955513564465
2093,-319.3072314037632
2094,-318.9349076718817
2095,-318.56258394000025
2096,-318.1902602081188
2097,-317.8179364762373
2098,-317.44561274435586
2099,-317.0732890124744
2100,-316.7009652805929
2101,-316.32864154871146
2102,-315.95631781683
2103,-315.58399408494853
2104,-315.21167035306706
2105,-314.88525259959306
2106,-314.55883484611905
2107,-314.23241709264505
2108,-313.90599933917105
2109,-313.57958158569704
2110,-313.25316383222304
2111,-312.92674607874903
2112,-312.60032832527503
2113,-312.273910571801
2114,-311.947492818327
2115,-311.621075064853
2116,-311.294657311379
2117,-310.968239557905
2118,-310.641821804431
2119,-310.315404050957
2120,-309.988986297483
2121,-309.662568544009
2122,-309.336150790535
2123,-309.009733037061
2124,-308.683315283587
2125,-308.356897530113
2126,-308.03047977663897
2127,-307.70406202316497
2128,-307.37764426969096
2129,-307.05122651621696
2130,-306.72480876274295
2131,-306.39839100926895
2132,-306.07197325579494
2133,-305.74555550232094
2134,-305.41913774884694
2135,-305.09271999537293
2136,-304.7663022418989
2137,-304.4398844884249
2138,-304.1134667349509
2139,-303.7870489814769
2140,-303.4606312280029
2141,-303.1342134745289
2142,-302.8077957210549
2143,-302.4813779675809
2144,-302.1549602141069
2145,-301.8285424606329
2146,-301.5021247071589
2147,-301.1757069536849
2148,-300.8492892002109
2149,-300.5228714467369
2150,-300.19645369326287
2151,-299.87003593978886
2152,-299.54361818631486
2153,-299.21720043284085
2154,-298.89078267936685
2155,-298.56436492589285
2156,-298.23794717241884
2157,-297.91152941894484
2158,-297.58511166547083
2159,-297.25869391199683
2160,-296.9322761585228
2161,-296.6058584050488
2162,-296.2794406515748
2163,-295.9530228981008
2164,-295.6266051446268
2165,-295.3001873911528
2166,-294.9737696376788
2167,-294.6473518842048
2168,-294.3209341307308
2169,-293.9945163772568
2170,-293.6680986237828
2171,-293.3416808703088
2172,-293.0152631168348
2173,-292.68884536336077
2174,-292.36242760988677
2175,-292.03600985641276
2176,-291.70959210293876
2177,-291.38317434946475
2178,-291.05675659599075
2179,-290.73033884251674
2180,-290.40392108904274
2181,-290.07750333556874
2182,-289.75108558209473
2183,-289.4246678286207
2184,-289.0982500751467
2185,-288.7718323216727
2186,-288.4454145681987
2187,-288.1189968147247
2188,-287.7925790612507
2189,-287.4661613077767
2190,-287.1397435543027
2191,-286.8133258008287
2192,-286.4869080473547
2193,-286.1604902938807
2194,-285.8340725404067
2195,-285.5076547869327
2196,-285.1812370334587
2197,-284.85481927998467
2198,-284.52840152651066
2199,-284.20198377303666
2200,-283.87556601956265
2201,-283.54914826608865
2202,-283.22273051261465
2203,-282.89631275914064
2204,-282.56989500566664
2205,-282.24347725219263
2206,-281.91705949871863
2207,-281.5906417452446
2208,-281.31044561436823
2209,-281.03024948349184
2210,-280.75005335261545
2211,-280.46985722173906
2212,-280.18966109086267
2213,-279.9094649599863
2214,-279.6292688291099
2215,-279.3490726982335
2216,-279.0688765673571
2217,-278.7886804364807
2218,-278.5084843056043
2219,-278.22828817472794
2220,-277.94809204385155
2221,-277.66789591297515
2222,-277.38769978209876
2223,-277.1075036512224
2224,-276.827307520346
2225,-276.5471113894696
2226,-276.2669152585932
2227,-275.9867191277168
2228,-275.7065229968404
2229,-275.42632686596403
2230,-275.14613073508764
2231,-274.86593460421125
2232,-274.58573847333486
2233,-274.30554234245847
2234,-274.0253462115821
2235,-273.7451500807057
2236,-273.4649539498293
2237,-273.1847578189529
2238,-272.9045616880765
2239,-272.6243655572001
2240,-272.34416942632373
2241,-272.06397329544734
2242,-271.78377716457095
2243,-271.50358103369456
2244,-271.22338490281817
2245,-270.9431887719418
2246,-270.6629926410654
2247,-270.382796510189
2248,-270.1026003793126
2249,-269.8224042484362
2250,-269.5422081175598
2251,-269.26201198668343
2252,-268.98181585580704
2253,-268.70161972493065
2254,-268.42142359405426
2255,-268.14122746317787
2256,-267.8610313323015
2257,-267.5808352014251
2258,-267.3006390705487
2259,-267.0204429396723
2260,-266.7402468087959
2261,-266.4600506779195
2262,-266.17985454704313
2263,-265.89965841616674
2264,-265.61946228529035
2265,-265.33926615441396
2266,-265.0590700235376
2267,-264.7788738926612
2268,-264.4986777617848
2269,-264.2184816309084
2270,-263.938285500032
2271,-263.6580893691556
2272,-263.3778932382792
2273,-263.09769710740284
2274,-262.81750097652645
2275,-262.53730484565006
2276,-262.25710871477366
2277,-261.9769125838973
2278,-261.6967164530209
2279,-261.4165203221445
2280,-261.1363241912681
2281,-260.8561280603917
2282,-260.5759319295153
2283,-260.29573579863893
2284,-260.01553966776254
2285,-259.73534353688615
2286,-259.45514740600976
2287,-259.17495127513337
2288,-258.894755144257
2289,-258.6145590133806
2290,-258.3343628825042
2291,-258.0541667516278
2292,-257.7739706207514
2293,-257.493774489875
2294,-257.21357835899863
2295,-256.93338222812224
2296,-256.65318609724585
2297,-256.37298996636946
2298,-256.09279383549307
2299,-255.81259770461668
2300,-255.5324015737403
2301,-255.2522054428639
2302,-254.9720093119875
2303,-254.69181318111112
2304,-254.41161705023472
2305,-254.13142091935833
2306,-253.85122478848194
2307,-253.57102865760555
2308,-253.29083252672916
2309,-253.01063639585277
2310,-252.73044026497638
2311,-252.49669822662716
2312,-252.26295618827794
2313,-252.02921414992872
2314,-251.7954721115795
2315,-251.56173007323028
2316,-251.32798803488106
2317,-251.09424599653184
2318,-250.86050395818262
2319,-250.6267619198334
2320,-250.39301988148418
2321,-250.15927784313496
2322,-249.92553580478574
2323,-249.69179376643652
2324,-249.4580517280873
2325,-249.22430968973808
2326,-248.99056765138886
2327,-248.75682561303964
2328,-248.52308357469042
2329,-248.2893415363412
2330,-248.05559949799198
2331,-247.82185745964276
2332,-247.58811542129354
2333,-247.35437338294432
2334,-247.1206313445951
2335,-246.88688930624588
2336,-246.65314726789666
2337,-246.41940522954744
2338,-246.18566319119822
2339,-245.951921152849
2340,-245.71817911449978
2341,-245.48443707615056
2342,-245.25069503780134
2343,-245.01695299945212
2344,-244.7832109611029
2345,-244.54946892275368
2346,-244.31572688440446
2347,-244.08198484605524
2348,-243.84824280770601
2349,-243.6145007693568
2350,-243.38075873100757
2351,-243.14701669265835
2352,-242.91327465430913
2353,-242.6795326159599
2354,-242.4457905776107
2355,-242.21204853926147
2356,-241.97830650091225
2357,-241.74456446256303
2358,-241.5108224242138
2359,-241.2770803858646
2360,-241.04333834751537
2361,-240.80959630916615
2362,-240.57585427081693
2363,-240.3421122324677
2364,-240.1083701941185
2365,-239.87462815576927
2366,-239.64088611742005
2367,-239.40714407907083
2368,-239.1734020407216
2369,-238.9396600023724
2370,-238.70591796402317
2371,-238.47217592567395
2372,-238.23843388732473
2373,-238.0046918489755
2374,-237.7709498106263
2375,-237.53720777227707
2376,-237.30346573392785
2377,-237.06972369557863
2378,-236.8359816572294
2379,-236.6022396188802
2380,-236.36849758053097
2381,-236.13475554218175
2382,-235.90101350383253
2383,-235.6672714654833
2384,-235.4335294271341
2385,-235.19978738878487
2386,-234.96604535043565
2387,-234.73230331208643
2388,-234.4985612737372
2389,-234.264819235388
2390,-234.03107719703877
2391,-233.79733515868955
2392,-233.56359312034033
2393,-233.3298510819911
2394,-233.0961090436419
2395,-232.86236700529267
2396,-232.62862496694345
2397,-232.39488292859423
2398,-232.161140890245
2399,-231.9273988518958
2400,-231.69365681354657
2401,-231.45991477519735
2402,-231.22617273684813
2403,-230.9924306984989
2404,-230.7586886601497
2405,-230.52494662180047
2406,-230.29120458345125
2407,-230.05746254510203
2408,-229.8237205067528
2409,-229.5899784684036
2410,-229.35623643005437
2411,-229.12249439170515
2412,-228.88875235335593
