Time (s),Displacement y(t) (m),Velocity y'(t) (m/s),Acceleration y''(t) (m/s^2)
2.2205551387846962,-7.438256768935999e-05,-0.00015071755743323892,0.010562531206078063
2.2305576394098523,-7.507901061642853e-05,6.180555483230863e-06,0.01649552169763572
2.240560140035009,-7.421767711050011e-05,0.00017514372630183172,0.016404051934689735
2.250562640660165,-7.185136735688085e-05,0.00029542674962352943,0.009390713846892827
2.2605651412853214,-6.853649945778813e-05,0.0003613826016066803,0.0052738664167345005
2.2705676419104774,-6.448983508708667e-05,0.00042564886743713806,0.006311150366022526
2.280570142535634,-5.985087463095961e-05,0.0004976442900336737,0.006972652107320029
2.29057264316079,-5.4691302018189804e-05,0.0005421989619894827,0.000833925054732834
2.3005751437859465,-4.950079555274072e-05,0.00047778635197291426,-0.01298739099473331
2.3105776444111026,-4.5486076369969306e-05,0.0003147172563459071,-0.018101717056756932
2.320580145036259,-4.328556390704343e-05,0.00011934233574154718,-0.019114799560911337
2.330582645661415,-4.2977638822855785e-05,-5.198853364317879e-05,-0.013515598703753039
2.3405851462865717,-4.409559431390863e-05,-0.00015939110476941395,-0.007197519286836793
2.3505876469117277,-4.630583828880368e-05,-0.0002839922051344402,-0.012310399131106774
2.3605901475368842,-4.9739768484467345e-05,-0.0004182095037776884,-0.017304741848237784
2.3705926481620403,-5.447849044317978e-05,-0.0005383158305521712,-0.01218391250517323
2.380595148787197,-6.0554704727636026e-05,-0.0006620559548808651,-0.015719683022204473
2.390597649412353,-6.801669543200022e-05,-0.0008256791638866893,-0.01782369729713388
2.4006001500375094,-7.704280454345585e-05,-0.0009702048623534205,-0.013617025467074342
2.4106026506626654,-8.737245470862647e-05,-0.0010859177630139847,-0.017277394316199315
2.420605151287822,-9.86429517223933e-05,-0.0011650045271617746,-0.004692471574722938
2.430607651912978,-0.00011043953651501178,-0.001188406017162401,0.001048344185241879
2.4406101525381345,-0.00012207013619632309,-0.0011218078050090122,0.011402574351113878
2.4506126531632906,-0.00013256789606856957,-0.0009729358779857806,0.018021487553176636
2.460615153788447,-0.00014139884105246594,-0.0007897251087303002,0.017040298497806094
2.470617654413603,-0.0001485400115127336,-0.0006425081947128788,0.01150112443454574
2.4806201550387597,-0.00015420972805019805,-0.00048237869128343175,0.019452250741283306
2.4906226556639157,-0.00015795373034317793,-0.000261207635807604,0.028146781614478138
2.5006251562890722,-0.00015926334305741934,8.555410529682665e-06,0.02766485975415893
2.5106276569142283,-0.0001577835848293268,0.0002912361964976827,0.028832950629818756
2.520630157539385,-0.00015349615833422362,0.0005685841182849491,0.02932017581444072
2.530632658164541,-0.0001461101129271907,0.0008958621911766534,0.0328142006261397
2.5406351587896974,-0.00013582760339150547,0.0011453302197176939,0.011780677562744596
2.5506376594148534,-0.00012425773621417826,0.001144487890898735,-0.005254611080214187
2.56064016004001,-0.00011289473641663064,0.0011147349173552489,0.003287587677235928
2.5706426606651664,-0.00010165682576111185,0.0011598873168860047,0.0032187227143186488
2.5806451612903225,-8.981166393894528e-05,0.0012130538515423804,0.006021090448330851
2.590647661915479,-7.742985164973285e-05,0.0012570311993716395,0.0030823035233946104
2.600650162540635,-6.496407123595389e-05,0.0012203363869855196,-0.00993038231166829
2.6106526631657916,-5.3307028636768625e-05,0.0011051741634965201,-0.012629723807176396
