Length,Shear
1270,-198.3320067596175
1271,-198.3320067596175
1272,-198.3320067596175
1273,-198.3320067596175
1274,-198.3320067596175
1275,-198.3320067596175
1276,-198.3320067596175
1277,-198.3320067596175
1278,-198.3320067596175
1279,-198.3320067596175
1280,-198.3320067596175
1281,-198.3320067596175
1282,-198.3320067596175
1283,-198.3320067596175
1284,-227.47018434508635
1285,-227.47018434508635
1286,-227.47018434508635
1287,-227.47018434508635
1288,-227.47018434508635
1289,-227.47018434508635
1290,-227.47018434508635
1291,-227.47018434508635
1292,-227.47018434508635
1293,-227.47018434508635
1294,-227.47018434508635
1295,-227.47018434508635
1296,-227.47018434508635
1297,-227.47018434508635
1298,-227.47018434508635
1299,-227.47018434508635
1300,-227.47018434508635
1301,-227.47018434508635
1302,-227.47018434508635
1303,-227.47018434508635
1304,-227.47018434508635
1305,-227.47018434508635
1306,-227.47018434508635
1307,-227.47018434508635
1308,-227.47018434508635
1309,-227.47018434508635
1310,-227.47018434508635
1311,-227.47018434508635
1312,-227.47018434508635
1313,-227.47018434508635
1314,-227.47018434508635
1315,-227.47018434508635
1316,-227.47018434508635
1317,-227.47018434508635
1318,-227.47018434508635
1319,-227.47018434508635
1320,-227.47018434508635
1321,-227.47018434508635
1322,-227.47018434508635
1323,-227.47018434508635
1324,-227.47018434508635
1325,-227.47018434508635
1326,-227.47018434508635
1327,-227.47018434508635
1328,-227.47018434508635
1329,-227.47018434508635
1330,-227.47018434508635
1331,-227.47018434508635
1332,-227.47018434508635
1333,-227.47018434508635
1334,-227.47018434508635
1335,-227.47018434508635
1336,-227.47018434508635
1337,-227.47018434508635
1338,-227.47018434508635
1339,-227.47018434508635
1340,-227.47018434508635
1341,-227.47018434508635
1342,-227.47018434508635
1343,-227.47018434508635
1344,-227.47018434508635
1345,-227.47018434508635
1346,-227.47018434508635
1347,-227.47018434508635
1348,-227.47018434508635
1349,-227.47018434508635
1350,-227.47018434508635
1351,-227.47018434508635
1352,-227.47018434508635
1353,-227.47018434508635
1354,-227.47018434508635
1355,-227.47018434508635
1356,-227.47018434508635
1357,-227.47018434508635
1358,-227.47018434508635
1359,-227.47018434508635
1360,-227.47018434508635
1361,-227.47018434508635
1362,-227.47018434508635
1363,-227.47018434508635
1364,-227.47018434508635
1365,-227.47018434508635
1366,-227.47018434508635
1367,-227.47018434508635
1368,-227.47018434508635
1369,-227.47018434508635
1370,-227.47018434508635
1371,-227.47018434508635
1372,-227.47018434508635
1373,-227.47018434508635
1374,-227.47018434508635
1375,-227.47018434508635
1376,-227.47018434508635
1377,-227.47018434508635
1378,-227.47018434508635
1379,-227.47018434508635
1380,-227.47018434508635
1381,-227.47018434508635
1382,-227.47018434508635
1383,-227.47018434508635
1384,-227.47018434508635
1385,-227.47018434508635
1386,-227.47018434508635
1387,-257.68965588007205
1388,-257.68965588007205
1389,-257.68965588007205
1390,-257.68965588007205
1391,-257.68965588007205
1392,-257.68965588007205
1393,-257.68965588007205
1394,-257.68965588007205
1395,-257.68965588007205
1396,-257.68965588007205
1397,-257.68965588007205
1398,-257.68965588007205
1399,-257.68965588007205
1400,-257.68965588007205
1401,-257.68965588007205
1402,-257.68965588007205
1403,-257.68965588007205
1404,-257.68965588007205
1405,-257.68965588007205
1406,-257.68965588007205
1407,-257.68965588007205
1408,-257.68965588007205
1409,-257.68965588007205
1410,-257.68965588007205
1411,-257.68965588007205
1412,-257.68965588007205
1413,-257.68965588007205
1414,-257.68965588007205
1415,-257.68965588007205
1416,-257.68965588007205
1417,-257.68965588007205
1418,-257.68965588007205
1419,-257.68965588007205
1420,-257.68965588007205
1421,-257.68965588007205
1422,-257.68965588007205
1423,-257.68965588007205
1424,-257.68965588007205
1425,-257.68965588007205
1426,-257.68965588007205
1427,-257.68965588007205
1428,-257.68965588007205
1429,-257.68965588007205
1430,-257.68965588007205
1431,-257.68965588007205
1432,-257.68965588007205
1433,-257.68965588007205
1434,-257.68965588007205
1435,-257.68965588007205
1436,-257.68965588007205
1437,-257.68965588007205
1438,-257.68965588007205
1439,-257.68965588007205
1440,-257.68965588007205
1441,-257.68965588007205
1442,-257.68965588007205
1443,-257.68965588007205
1444,-257.68965588007205
1445,-257.68965588007205
1446,-257.68965588007205
1447,-257.68965588007205
1448,-257.68965588007205
1449,-257.68965588007205
1450,-257.68965588007205
1451,-257.68965588007205
1452,-257.68965588007205
1453,-257.68965588007205
1454,-257.68965588007205
1455,-257.68965588007205
1456,-257.68965588007205
1457,-257.68965588007205
1458,-257.68965588007205
1459,-257.68965588007205
1460,-257.68965588007205
1461,-257.68965588007205
1462,-257.68965588007205
1463,-257.68965588007205
1464,-257.68965588007205
1465,-257.68965588007205
1466,-257.68965588007205
1467,-257.68965588007205
1468,-257.68965588007205
1469,-257.68965588007205
1470,-257.68965588007205
1471,-257.68965588007205
1472,-257.68965588007205
1473,-257.68965588007205
1474,-257.68965588007205
1475,-257.68965588007205
1476,-257.68965588007205
1477,-257.68965588007205
1478,-257.68965588007205
1479,-257.68965588007205
1480,-257.68965588007205
1481,-257.68965588007205
1482,-257.68965588007205
1483,-257.68965588007205
1484,-257.68965588007205
1485,-257.68965588007205
1486,-257.68965588007205
1487,-257.68965588007205
1488,-257.68965588007205
1489,-288.85126163793046
1490,-288.85126163793046
1491,-288.85126163793046
1492,-288.85126163793046
1493,-288.85126163793046
1494,-288.85126163793046
1495,-288.85126163793046
1496,-288.85126163793046
1497,-288.85126163793046
1498,-288.85126163793046
1499,-288.85126163793046
1500,-288.85126163793046
1501,-288.85126163793046
1502,-288.85126163793046
1503,-288.85126163793046
1504,-288.85126163793046
1505,-288.85126163793046
1506,-288.85126163793046
1507,-288.85126163793046
1508,-288.85126163793046
1509,-288.85126163793046
1510,-288.85126163793046
1511,-288.85126163793046
1512,-288.85126163793046
1513,-288.85126163793046
1514,-288.85126163793046
1515,-288.85126163793046
1516,-288.85126163793046
1517,-288.85126163793046
1518,-288.85126163793046
1519,-288.85126163793046
1520,-288.85126163793046
1521,-288.85126163793046
1522,-288.85126163793046
1523,-288.85126163793046
1524,-288.85126163793046
1525,-288.85126163793046
1526,-288.85126163793046
1527,-288.85126163793046
1528,-288.85126163793046
1529,-288.85126163793046
1530,-288.85126163793046
1531,-288.85126163793046
1532,-288.85126163793046
1533,-288.85126163793046
1534,-288.85126163793046
1535,-288.85126163793046
1536,-288.85126163793046
1537,-288.85126163793046
1538,-288.85126163793046
1539,-288.85126163793046
1540,-288.85126163793046
1541,-288.85126163793046
1542,-288.85126163793046
1543,-288.85126163793046
1544,-288.85126163793046
1545,-288.85126163793046
1546,-288.85126163793046
1547,-288.85126163793046
1548,-288.85126163793046
1549,-288.85126163793046
1550,-288.85126163793046
1551,-288.85126163793046
1552,-288.85126163793046
1553,-288.85126163793046
1554,-288.85126163793046
1555,-288.85126163793046
1556,-288.85126163793046
1557,-288.85126163793046
1558,-288.85126163793046
1559,-288.85126163793046
1560,-288.85126163793046
1561,-288.85126163793046
1562,-288.85126163793046
1563,-288.85126163793046
1564,-288.85126163793046
1565,-288.85126163793046
1566,-288.85126163793046
1567,-288.85126163793046
1568,-288.85126163793046
1569,-288.85126163793046
1570,-288.85126163793046
1571,-288.85126163793046
1572,-288.85126163793046
1573,-288.85126163793046
1574,-288.85126163793046
1575,-288.85126163793046
1576,-288.85126163793046
1577,-288.85126163793046
1578,-288.85126163793046
1579,-288.85126163793046
1580,-288.85126163793046
1581,-288.85126163793046
1582,-288.85126163793046
1583,-288.85126163793046
1584,-288.85126163793046
1585,-288.85126163793046
1586,-288.85126163793046
1587,-288.85126163793046
1588,-288.85126163793046
1589,-288.85126163793046
1590,-288.85126163793046
1591,-288.85126163793046
1592,-320.8254398759877
1593,-320.8254398759877
1594,-320.8254398759877
1595,-320.8254398759877
1596,-320.8254398759877
1597,-320.8254398759877
1598,-320.8254398759877
1599,-320.8254398759877
1600,-320.8254398759877
1601,-320.8254398759877
1602,-320.8254398759877
1603,-320.8254398759877
1604,-320.8254398759877
1605,-320.8254398759877
1606,-320.8254398759877
1607,-320.8254398759877
1608,-320.8254398759877
1609,-320.8254398759877
1610,-320.8254398759877
1611,-320.8254398759877
1612,-320.8254398759877
1613,-320.8254398759877
1614,-320.8254398759877
1615,-320.8254398759877
1616,-320.8254398759877
1617,-320.8254398759877
1618,-320.8254398759877
1619,-320.8254398759877
1620,-320.8254398759877
1621,-320.8254398759877
1622,-320.8254398759877
1623,-320.8254398759877
1624,-320.8254398759877
1625,-320.8254398759877
1626,-320.8254398759877
1627,-320.8254398759877
1628,-320.8254398759877
1629,-320.8254398759877
1630,-320.8254398759877
1631,-320.8254398759877
1632,-320.8254398759877
1633,-320.8254398759877
1634,-320.8254398759877
1635,-320.8254398759877
1636,-320.8254398759877
1637,-320.8254398759877
1638,-320.8254398759877
1639,-320.8254398759877
1640,-320.8254398759877
1641,-320.8254398759877
1642,-320.8254398759877
1643,-320.8254398759877
1644,-320.8254398759877
1645,-320.8254398759877
1646,-320.8254398759877
1647,-320.8254398759877
1648,-320.8254398759877
1649,-320.8254398759877
1650,-320.8254398759877
1651,-320.8254398759877
1652,-320.8254398759877
1653,-320.8254398759877
1654,-320.8254398759877
1655,-320.8254398759877
1656,-320.8254398759877
1657,-320.8254398759877
1658,-320.8254398759877
1659,-320.8254398759877
1660,-320.8254398759877
1661,-320.8254398759877
1662,-320.8254398759877
1663,-320.8254398759877
1664,-320.8254398759877
1665,-320.8254398759877
1666,-320.8254398759877
1667,-320.8254398759877
1668,-320.8254398759877
1669,-320.8254398759877
1670,-320.8254398759877
1671,-320.8254398759877
1672,-320.8254398759877
1673,-320.8254398759877
1674,-320.8254398759877
1675,-320.8254398759877
1676,-320.8254398759877
1677,-320.8254398759877
1678,-320.8254398759877
1679,-320.8254398759877
1680,-320.8254398759877
1681,-320.8254398759877
1682,-320.8254398759877
1683,-320.8254398759877
1684,-320.8254398759877
1685,-320.8254398759877
1686,-320.8254398759877
1687,-320.8254398759877
1688,-320.8254398759877
1689,-320.8254398759877
1690,-320.8254398759877
1691,-320.8254398759877
1692,-320.8254398759877
1693,-320.8254398759877
1694,-320.8254398759877
1695,-353.4922210071032
1696,-353.4922210071032
1697,-353.4922210071032
1698,-353.4922210071032
1699,-353.4922210071032
1700,-353.4922210071032
1701,-353.4922210071032
1702,-353.4922210071032
1703,-353.4922210071032
1704,-353.4922210071032
1705,-353.4922210071032
1706,-353.4922210071032
1707,-353.4922210071032
1708,-353.4922210071032
1709,-353.4922210071032
1710,-353.4922210071032
1711,-353.4922210071032
1712,-353.4922210071032
1713,-353.4922210071032
1714,-353.4922210071032
1715,-353.4922210071032
1716,-353.4922210071032
1717,-353.4922210071032
1718,-353.4922210071032
1719,-353.4922210071032
1720,-353.4922210071032
1721,-353.4922210071032
1722,-353.4922210071032
1723,-353.4922210071032
1724,-353.4922210071032
1725,-353.4922210071032
1726,-353.4922210071032
1727,-353.4922210071032
1728,-353.4922210071032
1729,-353.4922210071032
1730,-353.4922210071032
1731,-353.4922210071032
1732,-353.4922210071032
1733,-353.4922210071032
1734,-353.4922210071032
1735,-353.4922210071032
1736,-353.4922210071032
1737,-353.4922210071032
1738,-353.4922210071032
1739,-353.4922210071032
1740,-353.4922210071032
1741,-353.4922210071032
1742,-353.4922210071032
1743,-353.4922210071032
1744,-353.4922210071032
1745,-353.4922210071032
1746,-353.4922210071032
1747,-353.4922210071032
1748,-353.4922210071032
1749,-353.4922210071032
1750,-353.4922210071032
1751,-353.4922210071032
1752,-353.4922210071032
1753,-353.4922210071032
1754,-353.4922210071032
1755,-353.4922210071032
1756,-353.4922210071032
1757,-353.4922210071032
1758,-353.4922210071032
1759,-353.4922210071032
1760,-353.4922210071032
1761,-353.4922210071032
1762,-353.4922210071032
1763,-353.4922210071032
1764,-353.4922210071032
1765,-353.4922210071032
1766,-353.4922210071032
1767,-353.4922210071032
1768,-353.4922210071032
1769,-353.4922210071032
1770,-353.4922210071032
1771,-353.4922210071032
1772,-353.4922210071032
1773,-353.4922210071032
1774,-353.4922210071032
1775,-353.4922210071032
1776,-353.4922210071032
1777,-353.4922210071032
1778,-353.4922210071032
1779,-353.4922210071032
1780,-353.4922210071032
1781,-353.4922210071032
1782,-353.4922210071032
1783,-353.4922210071032
1784,-353.4922210071032
1785,-353.4922210071032
1786,-353.4922210071032
1787,-353.4922210071032
1788,-353.4922210071032
1789,-353.4922210071032
1790,-353.4922210071032
1791,-353.4922210071032
1792,-353.4922210071032
1793,-353.4922210071032
1794,-353.4922210071032
1795,-353.4922210071032
1796,-353.4922210071032
1797,-386.7412379820438
1798,-386.7412379820438
1799,-386.7412379820438
1800,-386.7412379820438
1801,-386.7412379820438
1802,-386.7412379820438
1803,-386.7412379820438
1804,-386.7412379820438
1805,-386.7412379820438
1806,-386.7412379820438
1807,-386.7412379820438
1808,-386.7412379820438
1809,-386.7412379820438
1810,-386.7412379820438
1811,-386.7412379820438
1812,-386.7412379820438
1813,-386.7412379820438
1814,-386.7412379820438
1815,-386.7412379820438
1816,-386.7412379820438
1817,-386.7412379820438
1818,-386.7412379820438
1819,-386.7412379820438
1820,-386.7412379820438
1821,-386.7412379820438
1822,-386.7412379820438
1823,-386.7412379820438
1824,-386.7412379820438
1825,-386.7412379820438
1826,-386.7412379820438
1827,-386.7412379820438
1828,-386.7412379820438
1829,-386.7412379820438
1830,-386.7412379820438
1831,-386.7412379820438
1832,-386.7412379820438
1833,-386.7412379820438
1834,-386.7412379820438
1835,-386.7412379820438
1836,-386.7412379820438
1837,-386.7412379820438
1838,-386.7412379820438
1839,-386.7412379820438
1840,-386.7412379820438
1841,-386.7412379820438
1842,-386.7412379820438
1843,-386.7412379820438
1844,-386.7412379820438
1845,-386.7412379820438
1846,-386.7412379820438
1847,-386.7412379820438
1848,-386.7412379820438
1849,-386.7412379820438
1850,-386.7412379820438
1851,-386.7412379820438
1852,-386.7412379820438
1853,-386.7412379820438
1854,-386.7412379820438
1855,-386.7412379820438
1856,-386.7412379820438
1857,-386.7412379820438
1858,-386.7412379820438
1859,-386.7412379820438
1860,-386.7412379820438
1861,-386.7412379820438
1862,-386.7412379820438
1863,-386.7412379820438
1864,-386.7412379820438
1865,-386.7412379820438
1866,-386.7412379820438
1867,-386.7412379820438
1868,-386.7412379820438
1869,-386.7412379820438
1870,-386.7412379820438
1871,-386.7412379820438
1872,-386.7412379820438
1873,-386.7412379820438
1874,-386.7412379820438
1875,-386.7412379820438
1876,-386.7412379820438
1877,-386.7412379820438
1878,-386.7412379820438
1879,-386.7412379820438
1880,-386.7412379820438
1881,-386.7412379820438
1882,-386.7412379820438
1883,-386.7412379820438
1884,-386.7412379820438
1885,-386.7412379820438
1886,-386.7412379820438
1887,-386.7412379820438
1888,-386.7412379820438
1889,-386.7412379820438
1890,-386.7412379820438
1891,-386.7412379820438
1892,-386.7412379820438
1893,-386.7412379820438
1894,-386.7412379820438
1895,-386.7412379820438
1896,-386.7412379820438
1897,-386.7412379820438
1898,-386.7412379820438
1899,-386.7412379820438
1900,-420.47171890090686
1901,-420.47171890090686
1902,-420.47171890090686
1903,-420.47171890090686
1904,-420.47171890090686
1905,-420.47171890090686
1906,-420.47171890090686
1907,-420.47171890090686
1908,-420.47171890090686
1909,-420.47171890090686
1910,-420.47171890090686
1911,-420.47171890090686
1912,-420.47171890090686
1913,-420.47171890090686
1914,-420.47171890090686
1915,-420.47171890090686
1916,-420.47171890090686
1917,313.363571550308
1918,313.363571550308
1919,313.363571550308
1920,313.363571550308
1921,313.363571550308
1922,313.363571550308
1923,313.363571550308
1924,313.363571550308
1925,313.363571550308
1926,313.363571550308
1927,313.363571550308
1928,313.363571550308
1929,313.363571550308
1930,313.363571550308
1931,313.363571550308
1932,313.363571550308
1933,313.363571550308
1934,313.363571550308
1935,313.363571550308
1936,313.363571550308
1937,313.363571550308
1938,313.363571550308
1939,313.363571550308
1940,313.363571550308
1941,313.363571550308
1942,313.363571550308
1943,313.363571550308
1944,313.363571550308
1945,313.363571550308
1946,313.363571550308
1947,313.363571550308
1948,313.363571550308
1949,313.363571550308
1950,313.363571550308
1951,313.363571550308
1952,313.363571550308
1953,313.363571550308
1954,313.363571550308
1955,313.363571550308
1956,313.363571550308
1957,313.363571550308
1958,313.363571550308
1959,313.363571550308
1960,313.363571550308
1961,313.363571550308
1962,313.363571550308
1963,313.363571550308
1964,313.363571550308
1965,313.363571550308
1966,313.363571550308
1967,313.363571550308
1968,313.363571550308
1969,313.363571550308
1970,313.363571550308
1971,313.363571550308
1972,313.363571550308
1973,313.363571550308
1974,313.363571550308
1975,313.363571550308
1976,313.363571550308
1977,313.363571550308
1978,313.363571550308
1979,313.363571550308
1980,313.363571550308
1981,313.363571550308
1982,313.363571550308
1983,313.363571550308
1984,313.363571550308
1985,313.363571550308
1986,313.363571550308
1987,313.363571550308
1988,313.363571550308
1989,313.363571550308
1990,313.363571550308
1991,313.363571550308
1992,313.363571550308
1993,313.363571550308
1994,313.363571550308
1995,313.363571550308
1996,313.363571550308
1997,313.363571550308
1998,313.363571550308
1999,313.363571550308
2000,313.363571550308
2001,313.363571550308
2002,313.363571550308
2003,279.24279891109813
2004,279.24279891109813
2005,279.24279891109813
2006,279.24279891109813
2007,279.24279891109813
2008,279.24279891109813
2009,279.24279891109813
2010,279.24279891109813
2011,279.24279891109813
2012,279.24279891109813
2013,279.24279891109813
2014,279.24279891109813
2015,279.24279891109813
2016,279.24279891109813
2017,279.24279891109813
2018,279.24279891109813
2019,279.24279891109813
2020,279.24279891109813
2021,279.24279891109813
2022,279.24279891109813
2023,279.24279891109813
2024,279.24279891109813
2025,279.24279891109813
2026,279.24279891109813
2027,279.24279891109813
2028,279.24279891109813
2029,279.24279891109813
2030,279.24279891109813
2031,279.24279891109813
2032,279.24279891109813
2033,279.24279891109813
2034,279.24279891109813
2035,279.24279891109813
2036,279.24279891109813
2037,279.24279891109813
2038,279.24279891109813
2039,279.24279891109813
2040,279.24279891109813
2041,279.24279891109813
2042,279.24279891109813
2043,279.24279891109813
2044,279.24279891109813
2045,279.24279891109813
2046,279.24279891109813
2047,279.24279891109813
2048,279.24279891109813
2049,279.24279891109813
2050,279.24279891109813
2051,279.24279891109813
2052,279.24279891109813
2053,279.24279891109813
2054,279.24279891109813
2055,279.24279891109813
2056,279.24279891109813
2057,279.24279891109813
2058,279.24279891109813
2059,279.24279891109813
2060,279.24279891109813
2061,279.24279891109813
2062,279.24279891109813
2063,279.24279891109813
2064,279.24279891109813
2065,279.24279891109813
2066,279.24279891109813
2067,279.24279891109813
2068,279.24279891109813
2069,279.24279891109813
2070,279.24279891109813
2071,279.24279891109813
2072,279.24279891109813
2073,279.24279891109813
2074,279.24279891109813
2075,279.24279891109813
2076,279.24279891109813
2077,279.24279891109813
2078,279.24279891109813
2079,279.24279891109813
2080,279.24279891109813
2081,279.24279891109813
2082,279.24279891109813
2083,279.24279891109813
2084,279.24279891109813
2085,279.24279891109813
2086,279.24279891109813
2087,279.24279891109813
2088,279.24279891109813
2089,279.24279891109813
2090,279.24279891109813
2091,279.24279891109813
2092,279.24279891109813
2093,279.24279891109813
2094,279.24279891109813
2095,279.24279891109813
2096,279.24279891109813
2097,279.24279891109813
2098,279.24279891109813
2099,279.24279891109813
2100,279.24279891109813
2101,279.24279891109813
2102,279.24279891109813
2103,279.24279891109813
2104,279.24279891109813
2105,244.81331510550058
2106,244.81331510550058
2107,244.81331510550058
2108,244.81331510550058
2109,244.81331510550058
2110,244.81331510550058
2111,244.81331510550058
2112,244.81331510550058
2113,244.81331510550058
2114,244.81331510550058
2115,244.81331510550058
2116,244.81331510550058
2117,244.81331510550058
2118,244.81331510550058
2119,244.81331510550058
2120,244.81331510550058
2121,244.81331510550058
2122,244.81331510550058
2123,244.81331510550058
2124,244.81331510550058
2125,244.81331510550058
2126,244.81331510550058
2127,244.81331510550058
2128,244.81331510550058
2129,244.81331510550058
2130,244.81331510550058
2131,244.81331510550058
2132,244.81331510550058
2133,244.81331510550058
2134,244.81331510550058
2135,244.81331510550058
2136,244.81331510550058
2137,244.81331510550058
2138,244.81331510550058
2139,244.81331510550058
2140,244.81331510550058
2141,244.81331510550058
2142,244.81331510550058
2143,244.81331510550058
2144,244.81331510550058
2145,244.81331510550058
2146,244.81331510550058
2147,244.81331510550058
2148,244.81331510550058
2149,244.81331510550058
2150,244.81331510550058
2151,244.81331510550058
2152,244.81331510550058
2153,244.81331510550058
2154,244.81331510550058
2155,244.81331510550058
2156,244.81331510550058
2157,244.81331510550058
2158,244.81331510550058
2159,244.81331510550058
2160,244.81331510550058
2161,244.81331510550058
2162,244.81331510550058
2163,244.81331510550058
2164,244.81331510550058
2165,244.81331510550058
2166,244.81331510550058
2167,244.81331510550058
2168,244.81331510550058
2169,244.81331510550058
2170,244.81331510550058
2171,244.81331510550058
2172,244.81331510550058
2173,244.81331510550058
2174,244.81331510550058
2175,244.81331510550058
2176,244.81331510550058
2177,244.81331510550058
2178,244.81331510550058
2179,244.81331510550058
2180,244.81331510550058
2181,244.81331510550058
2182,244.81331510550058
2183,244.81331510550058
2184,244.81331510550058
2185,244.81331510550058
2186,244.81331510550058
2187,244.81331510550058
2188,244.81331510550058
2189,244.81331510550058
2190,244.81331510550058
2191,244.81331510550058
2192,244.81331510550058
2193,244.81331510550058
2194,244.81331510550058
2195,244.81331510550058
2196,244.81331510550058
2197,244.81331510550058
2198,244.81331510550058
2199,244.81331510550058
2200,244.81331510550058
2201,244.81331510550058
2202,244.81331510550058
2203,244.81331510550058
2204,244.81331510550058
2205,244.81331510550058
2206,244.81331510550058
2207,244.81331510550058
2208,210.1470981573035
2209,210.1470981573035
2210,210.1470981573035
2211,210.1470981573035
2212,210.1470981573035
2213,210.1470981573035
2214,210.1470981573035
2215,210.1470981573035
2216,210.1470981573035
2217,210.1470981573035
2218,210.1470981573035
2219,210.1470981573035
2220,210.1470981573035
2221,210.1470981573035
2222,210.1470981573035
2223,210.1470981573035
2224,210.1470981573035
2225,210.1470981573035
2226,210.1470981573035
2227,210.1470981573035
2228,210.1470981573035
2229,210.1470981573035
2230,210.1470981573035
2231,210.1470981573035
2232,210.1470981573035
2233,210.1470981573035
2234,210.1470981573035
2235,210.1470981573035
2236,210.1470981573035
2237,210.1470981573035
2238,210.1470981573035
2239,210.1470981573035
2240,210.1470981573035
2241,210.1470981573035
2242,210.1470981573035
2243,210.1470981573035
2244,210.1470981573035
2245,210.1470981573035
2246,210.1470981573035
2247,210.1470981573035
2248,210.1470981573035
2249,210.1470981573035
2250,210.1470981573035
2251,210.1470981573035
2252,210.1470981573035
2253,210.1470981573035
2254,210.1470981573035
2255,210.1470981573035
2256,210.1470981573035
2257,210.1470981573035
2258,210.1470981573035
2259,210.1470981573035
2260,210.1470981573035
2261,210.1470981573035
2262,210.1470981573035
2263,210.1470981573035
2264,210.1470981573035
2265,210.1470981573035
2266,210.1470981573035
2267,210.1470981573035
2268,210.1470981573035
2269,210.1470981573035
2270,210.1470981573035
2271,210.1470981573035
2272,210.1470981573035
2273,210.1470981573035
2274,210.1470981573035
2275,210.1470981573035
2276,210.1470981573035
2277,210.1470981573035
2278,210.1470981573035
2279,210.1470981573035
2280,210.1470981573035
2281,210.1470981573035
2282,210.1470981573035
2283,210.1470981573035
2284,210.1470981573035
2285,210.1470981573035
2286,210.1470981573035
2287,210.1470981573035
2288,210.1470981573035
2289,210.1470981573035
2290,210.1470981573035
2291,210.1470981573035
2292,210.1470981573035
2293,210.1470981573035
2294,210.1470981573035
2295,210.1470981573035
2296,210.1470981573035
2297,210.1470981573035
2298,210.1470981573035
2299,210.1470981573035
2300,210.1470981573035
2301,210.1470981573035
2302,210.1470981573035
2303,210.1470981573035
2304,210.1470981573035
2305,210.1470981573035
2306,210.1470981573035
2307,210.1470981573035
2308,210.1470981573035
2309,210.1470981573035
2310,210.1470981573035
2311,175.30652876191084
2312,175.30652876191084
2313,175.30652876191084
2314,175.30652876191084
2315,175.30652876191084
2316,175.30652876191084
2317,175.30652876191084
2318,175.30652876191084
2319,175.30652876191084
2320,175.30652876191084
2321,175.30652876191084
2322,175.30652876191084
2323,175.30652876191084
2324,175.30652876191084
2325,175.30652876191084
2326,175.30652876191084
2327,175.30652876191084
2328,175.30652876191084
2329,175.30652876191084
2330,175.30652876191084
2331,175.30652876191084
2332,175.30652876191084
2333,175.30652876191084
2334,175.30652876191084
2335,175.30652876191084
2336,175.30652876191084
2337,175.30652876191084
2338,175.30652876191084
2339,175.30652876191084
2340,175.30652876191084
2341,175.30652876191084
2342,175.30652876191084
2343,175.30652876191084
2344,175.30652876191084
2345,175.30652876191084
2346,175.30652876191084
2347,175.30652876191084
2348,175.30652876191084
2349,175.30652876191084
2350,175.30652876191084
2351,175.30652876191084
2352,175.30652876191084
2353,175.30652876191084
2354,175.30652876191084
2355,175.30652876191084
2356,175.30652876191084
2357,175.30652876191084
2358,175.30652876191084
2359,175.30652876191084
2360,175.30652876191084
2361,175.30652876191084
2362,175.30652876191084
2363,175.30652876191084
2364,175.30652876191084
2365,175.30652876191084
2366,175.30652876191084
2367,175.30652876191084
2368,175.30652876191084
2369,175.30652876191084
2370,175.30652876191084
2371,175.30652876191084
2372,175.30652876191084
2373,175.30652876191084
2374,175.30652876191084
2375,175.30652876191084
2376,175.30652876191084
2377,175.30652876191084
2378,175.30652876191084
2379,175.30652876191084
2380,175.30652876191084
2381,175.30652876191084
2382,175.30652876191084
2383,175.30652876191084
2384,175.30652876191084
2385,175.30652876191084
2386,175.30652876191084
2387,175.30652876191084
2388,175.30652876191084
2389,175.30652876191084
2390,175.30652876191084
2391,175.30652876191084
2392,175.30652876191084
2393,175.30652876191084
2394,175.30652876191084
2395,175.30652876191084
2396,175.30652876191084
2397,175.30652876191084
2398,175.30652876191084
2399,175.30652876191084
2400,175.30652876191084
2401,175.30652876191084
2402,175.30652876191084
2403,175.30652876191084
2404,175.30652876191084
2405,175.30652876191084
2406,175.30652876191084
2407,175.30652876191084
2408,175.30652876191084
2409,175.30652876191084
2410,175.30652876191084
2411,175.30652876191084
2412,175.30652876191084
2413,140.34439549331432
2414,140.34439549331432
2415,140.34439549331432
2416,140.34439549331432
2417,140.34439549331432
2418,140.34439549331432
2419,140.34439549331432
2420,140.34439549331432
2421,140.34439549331432
2422,140.34439549331432
2423,140.34439549331432
2424,140.34439549331432
2425,140.34439549331432
2426,140.34439549331432
2427,140.34439549331432
2428,140.34439549331432
2429,140.34439549331432
2430,140.34439549331432
2431,140.34439549331432
2432,140.34439549331432
2433,140.34439549331432
2434,140.34439549331432
2435,140.34439549331432
2436,140.34439549331432
2437,140.34439549331432
2438,140.34439549331432
2439,140.34439549331432
2440,140.34439549331432
2441,140.34439549331432
2442,140.34439549331432
2443,140.34439549331432
2444,140.34439549331432
2445,140.34439549331432
2446,140.34439549331432
2447,140.34439549331432
2448,140.34439549331432
2449,140.34439549331432
2450,140.34439549331432
2451,140.34439549331432
2452,140.34439549331432
2453,140.34439549331432
2454,140.34439549331432
2455,140.34439549331432
2456,140.34439549331432
2457,140.34439549331432
2458,140.34439549331432
2459,140.34439549331432
2460,140.34439549331432
2461,140.34439549331432
2462,140.34439549331432
2463,140.34439549331432
2464,140.34439549331432
2465,140.34439549331432
2466,140.34439549331432
2467,140.34439549331432
2468,140.34439549331432
2469,140.34439549331432
2470,140.34439549331432
2471,140.34439549331432
2472,140.34439549331432
2473,140.34439549331432
2474,140.34439549331432
2475,140.34439549331432
2476,140.34439549331432
2477,140.34439549331432
2478,140.34439549331432
2479,140.34439549331432
2480,140.34439549331432
2481,140.34439549331432
2482,140.34439549331432
2483,140.34439549331432
2484,140.34439549331432
2485,140.34439549331432
2486,140.34439549331432
2487,140.34439549331432
2488,140.34439549331432
2489,140.34439549331432
2490,140.34439549331432
